"GEO_ID","NAME","S2801_C01_001E","S2801_C01_001M","S2801_C01_002E","S2801_C01_002M","S2801_C01_003E","S2801_C01_003M","S2801_C01_004E","S2801_C01_004M","S2801_C01_005E","S2801_C01_005M","S2801_C01_006E","S2801_C01_006M","S2801_C01_007E","S2801_C01_007M","S2801_C01_008E","S2801_C01_008M","S2801_C01_009E","S2801_C01_009M","S2801_C01_010E","S2801_C01_010M","S2801_C01_011E","S2801_C01_011M","S2801_C01_012E","S2801_C01_012M","S2801_C01_013E","S2801_C01_013M","S2801_C01_014E","S2801_C01_014M","S2801_C01_015E","S2801_C01_015M","S2801_C01_016E","S2801_C01_016M","S2801_C01_017E","S2801_C01_017M","S2801_C01_018E","S2801_C01_018M","S2801_C01_019E","S2801_C01_019M","S2801_C01_020E","S2801_C01_020M","S2801_C01_021E","S2801_C01_021M","S2801_C01_022E","S2801_C01_022M","S2801_C01_023E","S2801_C01_023M","S2801_C01_024E","S2801_C01_024M","S2801_C01_025E","S2801_C01_025M","S2801_C01_026E","S2801_C01_026M","S2801_C01_027E","S2801_C01_027M","S2801_C01_028E","S2801_C01_028M","S2801_C01_029E","S2801_C01_029M","S2801_C01_030E","S2801_C01_030M","S2801_C01_031E","S2801_C01_031M","S2801_C02_001E","S2801_C02_001M","S2801_C02_002E","S2801_C02_002M","S2801_C02_003E","S2801_C02_003M","S2801_C02_004E","S2801_C02_004M","S2801_C02_005E","S2801_C02_005M","S2801_C02_006E","S2801_C02_006M","S2801_C02_007E","S2801_C02_007M","S2801_C02_008E","S2801_C02_008M","S2801_C02_009E","S2801_C02_009M","S2801_C02_010E","S2801_C02_010M","S2801_C02_011E","S2801_C02_011M","S2801_C02_012E","S2801_C02_012M","S2801_C02_013E","S2801_C02_013M","S2801_C02_014E","S2801_C02_014M","S2801_C02_015E","S2801_C02_015M","S2801_C02_016E","S2801_C02_016M","S2801_C02_017E","S2801_C02_017M","S2801_C02_018E","S2801_C02_018M","S2801_C02_019E","S2801_C02_019M","S2801_C02_020E","S2801_C02_020M","S2801_C02_021E","S2801_C02_021M","S2801_C02_022E","S2801_C02_022M","S2801_C02_023E","S2801_C02_023M","S2801_C02_024E","S2801_C02_024M","S2801_C02_025E","S2801_C02_025M","S2801_C02_026E","S2801_C02_026M","S2801_C02_027E","S2801_C02_027M","S2801_C02_028E","S2801_C02_028M","S2801_C02_029E","S2801_C02_029M","S2801_C02_030E","S2801_C02_030M","S2801_C02_031E","S2801_C02_031M",
"0500000US17169","Schuyler County, Illinois","2730","203","2436","195","1998","194","212","65","2110","192","328","110","1444","149","3","3","44","36","0","17","294","82","2291","192","0","17","2291","192","1810","183","444","118","1452","183","383","94","439","104","331","93","0","17","224","86","107","55","1460","165","0","17","1163","143","297","87","939","125","0","17","904","121","35","28","(X)","(X)","89.2","2.9","73.2","4.7","7.8","2.4","77.3","3.7","12.0","3.9","52.9","4.7","0.1","0.1","1.6","1.3","0.0","1.2","10.8","2.9","83.9","3.5","0.0","1.2","83.9","3.5","66.3","4.4","16.3","4.2","53.2","5.0","14.0","3.4","16.1","3.5","(X)","(X)","0.0","9.3","67.7","15.1","32.3","15.1","(X)","(X)","0.0","2.2","79.7","5.1","20.3","5.1","(X)","(X)","0.0","3.4","96.3","2.9","3.7","2.9",
"0500000US17171","Scott County, Illinois","1973","86","1726","84","1308","98","103","30","1516","88","165","45","1225","95","34","25","23","14","0","12","247","53","1621","86","0","12","1621","86","1182","103","149","41","1211","93","310","57","352","59","285","66","0","12","145","45","140","45","961","85","0","12","789","80","172","40","727","80","0","12","687","80","40","16","(X)","(X)","87.5","2.6","66.3","4.5","5.2","1.5","76.8","3.4","8.4","2.3","62.1","4.2","1.7","1.3","1.2","0.7","0.0","1.6","12.5","2.6","82.2","2.8","0.0","1.6","82.2","2.8","59.9","4.6","7.6","2.1","61.4","4.0","15.7","2.8","17.8","2.8","(X)","(X)","0.0","10.8","50.9","10.5","49.1","10.5","(X)","(X)","0.0","3.3","82.1","3.9","17.9","3.9","(X)","(X)","0.0","4.4","94.5","2.2","5.5","2.2",
"0500000US17173","Shelby County, Illinois","9158","254","7901","298","6324","274","655","130","6869","311","989","181","4816","288","100","49","183","79","0","22","1257","193","7106","283","46","27","7060","285","5461","329","1137","193","5166","303","1217","212","2052","241","1213","184","2","3","560","122","651","153","4644","306","34","24","3531","295","1079","199","3301","278","10","11","2969","236","322","110","(X)","(X)","86.3","2.1","69.1","2.5","7.2","1.4","75.0","2.5","10.8","1.9","52.6","2.9","1.1","0.5","2.0","0.9","0.0","0.4","13.7","2.1","77.6","2.5","0.5","0.3","77.1","2.5","59.6","3.2","12.4","2.1","56.4","2.8","13.3","2.3","22.4","2.5","(X)","(X)","0.2","0.3","46.2","8.4","53.7","8.5","(X)","(X)","0.7","0.5","76.0","4.0","23.2","4.0","(X)","(X)","0.3","0.3","89.9","2.9","9.8","3.0",
"0500000US17175","Stark County, Illinois","2304","105","2018","117","1569","110","159","44","1770","129","310","72","1191","103","34","19","20","13","0","17","286","59","1878","124","7","6","1871","125","1671","126","545","108","1084","105","286","65","426","72","411","71","0","17","261","57","150","49","1113","120","0","17","882","118","231","52","780","105","7","6","728","102","45","22","(X)","(X)","87.6","2.6","68.1","3.7","6.9","1.9","76.8","3.5","13.5","3.0","51.7","3.8","1.5","0.8","0.9","0.6","0.0","1.4","12.4","2.6","81.5","3.2","0.3","0.3","81.2","3.2","72.5","3.7","23.7","4.3","47.0","4.0","12.4","2.9","18.5","3.2","(X)","(X)","0.0","7.6","63.5","9.6","36.5","9.6","(X)","(X)","0.0","2.9","79.2","4.6","20.8","4.6","(X)","(X)","0.9","0.8","93.3","2.7","5.8","2.7",
"0500000US17177","Stephenson County, Illinois","19741","350","17201","439","14399","462","1655","223","14572","512","1628","260","10866","384","105","47","428","131","11","17","2540","214","16225","436","128","63","16097","444","13806","460","2772","383","11948","517","1759","215","3516","265","3755","372","49","35","2348","323","1358","270","10022","461","57","47","8261","434","1704","235","5964","374","22","19","5488","350","454","155","(X)","(X)","87.1","1.1","72.9","1.9","8.4","1.1","73.8","1.8","8.2","1.3","55.0","1.8","0.5","0.2","2.2","0.7","0.1","0.1","12.9","1.1","82.2","1.4","0.6","0.3","81.5","1.4","69.9","1.7","14.0","1.9","60.5","2.2","8.9","1.1","17.8","1.4","(X)","(X)","1.3","0.9","62.5","6.1","36.2","6.2","(X)","(X)","0.6","0.5","82.4","2.2","17.0","2.2","(X)","(X)","0.4","0.3","92.0","2.5","7.6","2.5",
"0500000US17179","Tazewell County, Illinois","53997","596","48831","674","40655","854","2790","289","44173","733","5540","605","31803","777","452","106","1007","253","36","29","5166","480","45951","735","158","73","45793","723","38352","870","7286","642","36680","820","2344","280","8046","632","5682","521","66","52","3332","406","2284","332","25003","1031","83","45","20190","898","4730","490","23312","881","9","15","22271","921","1032","204","(X)","(X)","90.4","0.9","75.3","1.5","5.2","0.5","81.8","1.1","10.3","1.1","58.9","1.5","0.8","0.2","1.9","0.5","0.1","0.1","9.6","0.9","85.1","1.1","0.3","0.1","84.8","1.1","71.0","1.5","13.5","1.2","67.9","1.5","4.3","0.5","14.9","1.1","(X)","(X)","1.2","0.9","58.6","4.6","40.2","4.6","(X)","(X)","0.3","0.2","80.8","1.7","18.9","1.7","(X)","(X)","0.0","0.1","95.5","0.9","4.4","0.9",
"0500000US17181","Union County, Illinois","6813","247","5366","318","3302","286","339","100","4832","301","1568","267","2754","243","43","36","61","26","0","19","1447","181","4685","329","76","75","4609","326","4107","291","2049","257","2023","234","490","117","2128","225","1269","167","0","19","495","133","774","140","3343","276","76","75","2311","265","956","168","2201","213","0","19","1803","193","398","125","(X)","(X)","78.8","2.8","48.5","3.9","5.0","1.5","70.9","3.0","23.0","3.6","40.4","3.3","0.6","0.5","0.9","0.4","0.0","0.5","21.2","2.8","68.8","3.5","1.1","1.1","67.7","3.6","60.3","3.3","30.1","3.3","29.7","3.3","7.2","1.7","31.2","3.5","(X)","(X)","0.0","2.5","39.0","8.6","61.0","8.6","(X)","(X)","2.3","2.2","69.1","4.9","28.6","4.7","(X)","(X)","0.0","1.5","81.9","5.1","18.1","5.1",
"0500000US17183","Vermilion County, Illinois","31013","465","26459","535","20408","532","2176","262","23257","553","4652","391","12459","596","431","126","496","132","10","17","4554","409","24511","561","138","67","24373","563","21774","554","6797","507","15378","616","3245","327","6502","441","6060","394","28","30","3679","323","2353","297","16003","569","90","59","12618","566","3295","328","8950","462","20","19","8076","460","854","180","(X)","(X)","85.3","1.3","65.8","1.6","7.0","0.8","75.0","1.4","15.0","1.2","40.2","1.8","1.4","0.4","1.6","0.4","0.0","0.1","14.7","1.3","79.0","1.4","0.4","0.2","78.6","1.4","70.2","1.5","21.9","1.6","49.6","1.9","10.5","1.1","21.0","1.4","(X)","(X)","0.5","0.5","60.7","4.0","38.8","4.0","(X)","(X)","0.6","0.4","78.8","2.0","20.6","2.0","(X)","(X)","0.2","0.2","90.2","2.0","9.5","2.0",
"0500000US17185","Wabash County, Illinois","4780","206","4217","213","3264","182","274","91","3687","217","595","159","2678","209","32","23","73","46","12","19","563","106","3768","228","63","43","3705","221","3278","236","775","137","2547","225","482","120","1012","169","929","171","12","19","501","139","416","112","2216","252","51","39","1704","225","461","101","1635","180","0","19","1500","172","135","66","(X)","(X)","88.2","2.2","68.3","2.9","5.7","1.9","77.1","2.7","12.4","3.2","56.0","3.6","0.7","0.5","1.5","1.0","0.3","0.4","11.8","2.2","78.8","3.4","1.3","0.9","77.5","3.3","68.6","3.5","16.2","2.8","53.3","4.1","10.1","2.5","21.2","3.4","(X)","(X)","1.3","2.1","53.9","9.8","44.8","9.8","(X)","(X)","2.3","1.7","76.9","4.3","20.8","4.2","(X)","(X)","0.0","2.0","91.7","3.9","8.3","3.9",
"0500000US17187","Warren County, Illinois","6789","226","6141","248","4784","256","365","70","5468","267","899","194","3607","258","94","42","94","43","0","19","648","164","5753","245","48","33","5705","255","5065","259","1379","214","3828","317","701","130","1036","181","866","131","7","11","574","122","285","75","3574","278","17","15","2972","251","585","142","2349","237","24","26","2159","214","166","90","(X)","(X)","90.5","2.4","70.5","3.0","5.4","1.0","80.5","2.6","13.2","2.8","53.1","3.8","1.4","0.6","1.4","0.6","0.0","0.5","9.5","2.4","84.7","2.6","0.7","0.5","84.0","2.6","74.6","2.8","20.3","3.2","56.4","3.9","10.3","1.9","15.3","2.6","(X)","(X)","0.8","1.2","66.3","8.2","32.9","8.1","(X)","(X)","0.5","0.4","83.2","3.6","16.4","3.6","(X)","(X)","1.0","1.1","91.9","3.6","7.1","3.5",
"0500000US17189","Washington County, Illinois","6020","131","5356","157","4383","202","479","111","4605","179","519","106","3437","205","47","34","114","48","0","19","664","94","4974","164","133","71","4841","168","4270","187","887","139","3255","178","820","147","1046","136","758","142","74","66","346","95","338","77","2605","192","48","21","2031","212","526","102","2657","182","11","13","2464","174","182","59","(X)","(X)","89.0","1.6","72.8","2.9","8.0","1.8","76.5","2.2","8.6","1.7","57.1","3.0","0.8","0.6","1.9","0.8","0.0","0.5","11.0","1.6","82.6","2.2","2.2","1.2","80.4","2.3","70.9","2.7","14.7","2.3","54.1","2.8","13.6","2.4","17.4","2.2","(X)","(X)","9.8","8.1","45.6","9.1","44.6","8.4","(X)","(X)","1.8","0.8","78.0","4.0","20.2","4.1","(X)","(X)","0.4","0.5","92.7","2.3","6.8","2.2",
"0500000US17191","Wayne County, Illinois","7114","165","5758","222","4525","227","559","122","4869","211","762","122","3475","223","84","48","59","34","0","19","1356","194","5152","236","27","18","5125","235","4598","217","1292","162","3481","259","410","83","1962","225","1138","180","0","19","628","113","510","138","3888","234","26","18","2678","223","1184","192","2088","185","1","2","1819","170","268","91","(X)","(X)","80.9","2.7","63.6","3.2","7.9","1.7","68.4","2.6","10.7","1.6","48.8","3.1","1.2","0.7","0.8","0.5","0.0","0.5","19.1","2.7","72.4","3.0","0.4","0.3","72.0","3.0","64.6","2.7","18.2","2.2","48.9","3.6","5.8","1.2","27.6","3.0","(X)","(X)","0.0","2.8","55.2","7.9","44.8","7.9","(X)","(X)","0.7","0.5","68.9","4.4","30.5","4.4","(X)","(X)","0.0","0.1","87.1","4.0","12.8","4.1",
"0500000US17193","White County, Illinois","6040","218","5267","234","4177","237","454","104","4604","237","752","159","3144","244","34","24","38","29","0","19","773","144","4750","257","46","34","4704","253","4160","254","864","138","3317","244","532","118","1290","184","1305","204","0","19","628","149","677","162","3024","309","46","34","2477","274","501","115","1711","207","0","19","1599","198","112","54","(X)","(X)","87.2","2.3","69.2","3.0","7.5","1.7","76.2","2.8","12.5","2.5","52.1","3.3","0.6","0.4","0.6","0.5","0.0","0.5","12.8","2.3","78.6","3.0","0.8","0.6","77.9","3.0","68.9","3.1","14.3","2.1","54.9","3.6","8.8","2.0","21.4","3.0","(X)","(X)","0.0","2.5","48.1","9.0","51.9","9.0","(X)","(X)","1.5","1.1","81.9","3.6","16.6","3.3","(X)","(X)","0.0","1.9","93.5","3.0","6.5","3.0",
"0500000US17195","Whiteside County, Illinois","23225","313","20503","414","16978","448","1641","332","17830","479","1961","313","13716","454","313","101","349","105","0","28","2722","329","19188","400","109","42","19079","403","16753","432","3315","400","14057","516","2051","267","4037","345","3104","346","22","19","1809","275","1273","228","11505","538","79","35","9275","538","2151","224","8616","436","8","12","7995","401","613","188","(X)","(X)","88.3","1.4","73.1","1.8","7.1","1.4","76.8","2.0","8.4","1.3","59.1","2.0","1.3","0.4","1.5","0.5","0.0","0.1","11.7","1.4","82.6","1.4","0.5","0.2","82.1","1.5","72.1","1.8","14.3","1.7","60.5","2.2","8.8","1.2","17.4","1.4","(X)","(X)","0.7","0.6","58.3","5.9","41.0","5.9","(X)","(X)","0.7","0.3","80.6","2.0","18.7","2.0","(X)","(X)","0.1","0.1","92.8","2.1","7.1","2.1",
"0500000US17197","Will County, Illinois","232395","876","220554","1066","197116","1429","9062","610","204906","1130","12959","941","164973","1657","1723","226","5600","613","30","35","11841","713","211711","1326","448","186","211263","1311","188037","1486","19414","1123","185159","1678","15918","861","20684","1155","18223","1005","56","47","12532","951","5635","566","76852","1682","285","173","65553","1559","11014","860","137320","1706","107","69","133178","1673","4035","497","(X)","(X)","94.9","0.3","84.8","0.5","3.9","0.3","88.2","0.4","5.6","0.4","71.0","0.7","0.7","0.1","2.4","0.3","0.0","0.1","5.1","0.3","91.1","0.5","0.2","0.1","90.9","0.5","80.9","0.6","8.4","0.5","79.7","0.6","6.8","0.4","8.9","0.5","(X)","(X)","0.3","0.3","68.8","3.0","30.9","2.9","(X)","(X)","0.4","0.2","85.3","1.0","14.3","1.1","(X)","(X)","0.1","0.1","97.0","0.4","2.9","0.4",
"0500000US17199","Williamson County, Illinois","27937","399","23931","515","17778","698","1211","189","21884","543","3491","413","15157","620","402","199","484","127","0","28","4006","383","22482","545","114","64","22368","556","20583","587","6726","626","13733","644","2721","283","5455","421","4949","459","38","39","2801","381","2110","305","13214","577","47","34","10425","546","2742","336","9774","575","29","23","9142","552","603","167","(X)","(X)","85.7","1.4","63.6","2.2","4.3","0.7","78.3","1.5","12.5","1.5","54.3","2.1","1.4","0.7","1.7","0.5","0.0","0.1","14.3","1.4","80.5","1.5","0.4","0.2","80.1","1.5","73.7","1.7","24.1","2.1","49.2","2.2","9.7","1.0","19.5","1.5","(X)","(X)","0.8","0.8","56.6","5.1","42.6","5.1","(X)","(X)","0.4","0.3","78.9","2.3","20.8","2.3","(X)","(X)","0.3","0.2","93.5","1.7","6.2","1.6",
"0500000US17201","Winnebago County, Illinois","115768","760","104915","938","84642","1341","6601","408","93467","925","11779","799","68706","1280","1622","298","2601","430","24","23","10853","767","97891","1173","291","91","97600","1172","86938","1184","14890","893","78447","1300","7159","581","17877","1066","19492","1016","50","33","12511","828","6931","690","54974","1664","191","81","45969","1446","8814","882","41302","1231","50","29","39120","1182","2132","367","(X)","(X)","90.6","0.6","73.1","1.1","5.7","0.3","80.7","0.7","10.2","0.7","59.3","1.0","1.4","0.3","2.2","0.4","0.0","0.1","9.4","0.6","84.6","0.9","0.3","0.1","84.3","0.9","75.1","1.0","12.9","0.8","67.8","1.0","6.2","0.5","15.4","0.9","(X)","(X)","0.3","0.2","64.2","2.9","35.6","2.9","(X)","(X)","0.3","0.1","83.6","1.4","16.0","1.4","(X)","(X)","0.1","0.1","94.7","0.9","5.2","0.9",
"0500000US17203","Woodford County, Illinois","14652","237","13509","294","11893","374","925","168","12007","295","895","157","9065","354","210","141","250","70","0","25","1143","179","12720","323","86","47","12634","327","10719","380","1748","284","9962","386","1320","223","1932","245","1423","234","4","6","930","210","489","152","5929","379","45","38","4777","340","1107","192","7300","340","37","33","6927","315","336","95","(X)","(X)","92.2","1.2","81.2","2.1","6.3","1.1","81.9","1.5","6.1","1.1","61.9","2.2","1.4","1.0","1.7","0.5","0.0","0.2","7.8","1.2","86.8","1.7","0.6","0.3","86.2","1.7","73.2","2.2","11.9","1.9","68.0","2.3","9.0","1.5","13.2","1.7","(X)","(X)","0.3","0.4","65.4","9.5","34.4","9.5","(X)","(X)","0.8","0.6","80.6","3.0","18.7","2.9","(X)","(X)","0.5","0.5","94.9","1.3","4.6","1.2",
"0500000US18001","Adams County, Indiana","12512","261","9917","457","8008","388","700","159","8608","461","1149","246","6262","378","167","89","165","70","0","26","2595","393","9276","455","192","121","9084","476","7780","488","1887","306","6283","458","1096","194","3236","427","1661","244","135","113","754","164","772","178","6861","427","38","31","4864","459","1959","343","3990","339","19","22","3466","338","505","168","(X)","(X)","79.3","3.1","64.0","2.9","5.6","1.2","68.8","3.5","9.2","2.0","50.0","3.0","1.3","0.7","1.3","0.6","0.0","0.3","20.7","3.1","74.1","3.3","1.5","1.0","72.6","3.6","62.2","3.8","15.1","2.4","50.2","3.6","8.8","1.6","25.9","3.3","(X)","(X)","8.1","6.6","45.4","8.6","46.5","7.2","(X)","(X)","0.6","0.5","70.9","4.8","28.6","4.8","(X)","(X)","0.5","0.6","86.9","4.1","12.7","4.1",
"0500000US18003","Allen County, Indiana","147043","838","135586","1060","113807","1169","8167","542","121827","1153","12840","879","87867","1273","1709","288","3200","628","34","30","11457","748","127847","1125","399","150","127448","1105","114444","1283","18087","924","105495","1287","6623","611","19196","935","20735","1085","58","33","13966","921","6711","583","72651","1396","239","147","62385","1390","10027","759","53657","1127","102","52","51097","1051","2458","348","(X)","(X)","92.2","0.5","77.4","0.7","5.6","0.4","82.9","0.6","8.7","0.6","59.8","0.8","1.2","0.2","2.2","0.4","0.0","0.1","7.8","0.5","86.9","0.6","0.3","0.1","86.7","0.6","77.8","0.8","12.3","0.6","71.7","0.8","4.5","0.4","13.1","0.6","(X)","(X)","0.3","0.2","67.4","2.4","32.4","2.4","(X)","(X)","0.3","0.2","85.9","1.0","13.8","1.0","(X)","(X)","0.2","0.1","95.2","0.6","4.6","0.6",
"0500000US18005","Bartholomew County, Indiana","31772","473","28712","501","24388","686","1434","223","26239","550","2717","517","19846","755","261","103","967","269","0","29","3060","368","27223","577","139","83","27084","588","24258","625","3539","419","21689","712","2486","351","4549","520","3918","450","37","35","2427","340","1454","381","14115","609","51","39","11565","609","2499","362","13739","676","51","64","13092","672","596","217","(X)","(X)","90.4","1.1","76.8","2.0","4.5","0.7","82.6","1.4","8.6","1.6","62.5","2.2","0.8","0.3","3.0","0.8","0.0","0.1","9.6","1.1","85.7","1.6","0.4","0.3","85.2","1.6","76.4","1.8","11.1","1.3","68.3","2.2","7.8","1.1","14.3","1.6","(X)","(X)","0.9","0.9","61.9","7.6","37.1","7.6","(X)","(X)","0.4","0.3","81.9","2.4","17.7","2.5","(X)","(X)","0.4","0.5","95.3","1.7","4.3","1.5",
"0500000US18007","Benton County, Indiana","3435","119","3123","116","2481","137","322","86","2697","135","397","116","1766","158","19","20","31","25","6","8","312","68","2861","124","24","20","2837","120","2455","131","448","112","1963","151","569","90","574","84","561","98","5","8","311","79","245","68","1847","164","19","20","1559","158","269","62","1027","141","0","17","967","141","60","31","(X)","(X)","90.9","1.9","72.2","3.4","9.4","2.5","78.5","2.8","11.6","3.3","51.4","4.4","0.6","0.6","0.9","0.7","0.2","0.2","9.1","1.9","83.3","2.3","0.7","0.6","82.6","2.4","71.5","3.1","13.0","3.2","57.1","4.3","16.6","2.5","16.7","2.3","(X)","(X)","0.9","1.5","55.4","9.6","43.7","9.8","(X)","(X)","1.0","1.1","84.4","3.2","14.6","3.3","(X)","(X)","0.0","3.3","94.2","3.0","5.8","3.0",
"0500000US18009","Blackford County, Indiana","5105","192","4451","212","3458","248","376","89","3849","224","498","120","2666","222","56","32","66","45","0","19","654","124","3946","230","28","24","3918","236","3350","247","730","161","2729","243","622","144","1159","188","1054","217","0","19","712","181","342","128","2773","256","28","24","2039","229","706","144","1278","195","0","19","1167","197","111","58","(X)","(X)","87.2","2.4","67.7","4.5","7.4","1.7","75.4","3.0","9.8","2.3","52.2","4.0","1.1","0.6","1.3","0.9","0.0","0.7","12.8","2.4","77.3","3.6","0.5","0.5","76.7","3.7","65.6","4.0","14.3","2.9","53.5","4.5","12.2","2.8","22.7","3.6","(X)","(X)","0.0","3.3","67.6","10.3","32.4","10.3","(X)","(X)","1.0","0.9","73.5","4.6","25.5","4.6","(X)","(X)","0.0","2.7","91.3","4.5","8.7","4.5",
"0500000US18011","Boone County, Indiana","25822","464","24501","475","22113","568","968","197","22928","577","1173","328","18191","676","230","190","412","130","3","4","1321","246","23166","555","48","40","23118","555","21120","666","1939","298","19672","593","3249","439","2656","340","2436","420","0","29","1716","331","720","255","8229","568","24","22","6694","563","1511","275","15157","575","24","34","14708","619","425","171","(X)","(X)","94.9","0.9","85.6","1.8","3.7","0.8","88.8","1.5","4.5","1.3","70.4","2.3","0.9","0.7","1.6","0.5","0.0","0.1","5.1","0.9","89.7","1.3","0.2","0.2","89.5","1.3","81.8","1.9","7.5","1.1","76.2","1.7","12.6","1.7","10.3","1.3","(X)","(X)","0.0","1.4","70.4","8.3","29.6","8.3","(X)","(X)","0.3","0.3","81.3","3.3","18.4","3.2","(X)","(X)","0.2","0.2","97.0","1.1","2.8","1.1",
"0500000US18013","Brown County, Indiana","6372","291","5842","275","4744","303","494","134","5174","275","583","203","3905","245","22","28","103","62","3","5","530","160","5299","298","20","18","5279","297","4697","297","1641","263","2866","277","975","167","1073","227","757","194","4","6","464","160","289","119","2687","288","9","13","2166","280","512","140","2928","283","7","11","2649","301","272","127","(X)","(X)","91.7","2.4","74.5","4.3","7.8","2.1","81.2","3.1","9.1","3.1","61.3","4.0","0.3","0.4","1.6","1.0","0.0","0.1","8.3","2.4","83.2","3.3","0.3","0.3","82.8","3.3","73.7","3.5","25.8","3.9","45.0","4.0","15.3","2.7","16.8","3.3","(X)","(X)","0.5","0.7","61.3","13.3","38.2","13.2","(X)","(X)","0.3","0.5","80.6","5.0","19.1","5.0","(X)","(X)","0.2","0.4","90.5","4.4","9.3","4.4",
"0500000US18015","Carroll County, Indiana","8123","222","7185","266","5432","274","539","122","6296","296","858","157","4524","292","97","67","232","90","0","23","938","183","6425","301","56","33","6369","302","5292","285","1360","207","4337","304","865","160","1698","242","918","180","11","16","446","123","461","138","4365","365","37","28","3424","336","904","195","2840","261","8","12","2499","252","333","128","(X)","(X)","88.5","2.2","66.9","3.1","6.6","1.5","77.5","2.8","10.6","1.8","55.7","3.4","1.2","0.8","2.9","1.1","0.0","0.4","11.5","2.2","79.1","2.9","0.7","0.4","78.4","3.0","65.1","3.3","16.7","2.5","53.4","3.4","10.6","1.9","20.9","2.9","(X)","(X)","1.2","1.8","48.6","10.5","50.2","10.4","(X)","(X)","0.8","0.6","78.4","4.1","20.7","4.1","(X)","(X)","0.3","0.4","88.0","4.3","11.7","4.3",
